bcookie,timestamp,ST_act_d1,ST_act_d2,ST_act_d3,ST_act_d4,ST_act_d5,ST_act_d6,ST_act_d7,ST_dwelltime_d1,ST_dwelltime_d2,ST_dwelltime_d3,ST_dwelltime_d4,ST_dwelltime_d5,ST_dwelltime_d6,ST_dwelltime_d7,ST_num_sessions_d1,ST_num_sessions_d2,ST_num_sessions_d3,ST_num_sessions_d4,ST_num_sessions_d5,ST_num_sessions_d6,ST_num_sessions_d7,ST_pageviews_d1,ST_pageviews_d2,ST_pageviews_d3,ST_pageviews_d4,ST_pageviews_d5,ST_pageviews_d6,ST_pageviews_d7,ST_cliks_d1,ST_cliks_d2,ST_cliks_d3,ST_cliks_d4,ST_cliks_d5,ST_cliks_d6,ST_cliks_d7,cluster
c1ooo359oel9n,1401999672,1,0,0,1,1,0,0,172,0,0,1406,140,0,0,1,0,0,1,1,0,0,1,0,0,4,1,0,0,1,0,0,20,1,0,0,engaged
c1pmg3p9npm99,1401836636,1,1,0,0,0,0,0,225,44,0,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,4,1,0,0,0,0,0,churned
c1qiml59c8d4s,1402153556,1,0,0,0,0,0,0,70,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,engaged
c1rca7d9eg2os,1401928646,1,0,0,0,0,1,0,58,0,0,0,0,6,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,3,0,0,0,0,1,0,engaged
c1s11519n19qj,1401794080,1,0,0,0,0,0,0,104,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,engaged
c1skbph9j5ohe,1402028529,1,0,0,0,0,1,1,616,0,0,0,0,3706,2162,1,0,0,0,0,2,1,1,0,0,0,0,6,8,1,0,0,0,0,8,11,engaged
c1u4mkt9bge9j,1401789477,1,0,0,0,0,0,0,236,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,engaged
c1umsk19c6jp2,1401793910,1,0,0,0,0,0,0,667,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,engaged
c1v0c5t9ku4gh,1401737065,1,0,0,0,0,0,0,89,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,engaged
c264i8d9hjrj7,1401804215,1,0,0,0,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,churned
c2a1b5d972pub,1402070115,1,0,0,0,0,0,0,249,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,churned
c2a5md967g4ib,1401868496,1,0,0,0,0,0,0,66,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,engaged
c2afi1l9b4iq4,1401841016,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,engaged
c2aub1t78sb5b,1401895800,1,0,0,0,0,0,0,208,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,churned
c2cfq0p8tekt4,1401725529,1,0,0,0,0,0,0,578,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,16,0,0,0,0,0,0,engaged
c2dl1at9c8v58,1402052647,1,0,0,0,0,0,1,9,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,0,0,0,churned
c2dl4t19nmkjq,1401743516,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,engaged
c2fgobt9ndnvd,1402007157,1,0,0,0,0,0,0,101,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
c2hdcs19ovks6,1402256230,1,0,0,1,1,1,0,27,0,0,10,57,46,0,1,0,0,1,1,1,0,1,0,0,1,1,2,0,1,0,0,0,2,3,0,engaged
c2ica459o7jne,1401744273,1,1,0,0,1,1,1,443,158,0,0,280,0,1859,2,1,0,0,1,1,2,3,1,0,0,1,1,3,1,2,0,0,0,0,2,engaged
c2kj2f59fiou1,1402026817,1,0,0,0,1,1,0,907,0,0,0,3117,2949,0,3,0,0,0,4,1,0,1,0,0,0,5,3,0,7,0,0,0,10,8,0,engaged
c2lv10h834gpo,1401755493,1,0,0,0,0,0,1,855,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,engaged
c2nd9099lv5oi,1401764899,1,1,0,0,0,1,0,110,455,0,0,0,0,0,1,2,0,0,0,1,0,1,3,0,0,0,1,0,1,9,0,0,0,0,0,engaged
c2ol6v58qki55,1402014985,1,0,0,0,0,0,0,1246,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,engaged
c2onmu59mncjr,1402046943,1,0,0,0,0,0,0,579,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,engaged
c2tte0l9je58m,1401934741,1,0,0,1,0,0,0,224,0,0,179,0,0,0,1,0,0,1,0,0,0,2,0,0,2,0,0,0,9,0,0,6,0,0,0,churned
c2u7mg584qbun,1402127901,1,1,0,0,0,0,0,1419,1386,0,0,0,0,0,1,1,0,0,0,0,0,1,8,0,0,0,0,0,10,65,0,0,0,0,0,churned
c2uf7hl9ih5bt,1401675709,1,0,0,0,0,0,0,246,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,engaged
c2vdihh8rmtq0,1401971942,1,0,0,1,0,0,0,196,0,0,106,0,0,0,1,0,0,1,0,0,0,1,0,0,3,0,0,0,1,0,0,1,0,0,0,engaged
c30s7ch959c44,1402120018,1,0,1,1,1,0,0,258,0,205,52,72,0,0,1,0,1,1,1,0,0,1,0,1,1,1,0,0,3,0,0,0,0,0,0,engaged
c313ldp8e6l9j,1402197112,1,0,0,0,0,0,0,970,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,engaged
c32nt8t9n5mg0,1401767056,1,0,0,0,0,0,0,51,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,churned
c356mut93jk96,1402158846,1,0,0,0,0,0,0,80,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
c36n2dt9f3b44,1401730345,1,1,1,1,1,1,1,1055,1914,328,885,110,0,6,1,1,2,3,1,1,1,3,4,2,6,1,1,1,2,2,0,9,0,0,0,engaged
c37jao592247b,1401826801,1,0,0,0,0,0,0,308,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,engaged
c3d37i19omndg,1401843229,1,0,0,0,0,0,0,62,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
c3dmheh9mqqid,1401806884,1,0,0,0,0,0,0,64,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,engaged
c3j3c7p9gs51t,1401885854,1,0,0,0,0,0,1,246,0,0,0,0,0,471,1,0,0,0,0,0,2,2,0,0,0,0,0,3,3,0,0,0,0,0,7,engaged
c3jtug99nhrim,1402175989,1,0,0,0,0,0,0,58,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,churned
c3kmggh866stl,1401975322,1,0,0,0,0,0,0,3824,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,21,0,0,0,0,0,0,engaged
c3koqn99jhkh5,1401795445,1,0,0,1,0,0,0,77,0,0,277,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,churned
c3l266l91efkb,1401845111,1,0,0,0,0,0,0,60,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,churned
c3lsvad8up80v,1401668006,1,0,0,0,0,1,0,127,0,0,0,0,147,0,2,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,engaged
c3oqe8h9l313c,1401759899,1,0,1,0,1,1,1,0,0,9,0,45,0,27,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,0,12,0,0,0,0,churned
c3sods59kqlu4,1401734620,1,0,1,1,1,1,1,371,0,78,193,0,367,1502,3,0,1,2,1,3,3,14,0,1,5,0,3,18,53,0,1,3,0,1,54,engaged
c3udkb19i0mju,1402197432,1,0,0,0,0,0,0,107,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,churned
c42614p9f4f2j,1401717922,1,0,0,0,0,0,0,161,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,engaged
c42d6a190kla3,1401761690,1,0,0,0,0,0,0,19,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,churned
c45m8a992e5l4,1402158240,1,0,0,0,0,0,0,288,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,engaged
c463bnt9no2ep,1402169409,1,0,0,0,0,0,1,114,0,0,0,0,0,1001,1,0,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,5,engaged
c49crtd7nki1c,1401847411,1,1,0,1,0,1,1,127,0,0,917,0,65,993,2,1,0,1,0,2,1,2,1,0,2,0,2,3,2,0,0,11,0,10,27,engaged
c49ht9l9o208t,1401689433,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,engaged
c4aho2p74lrnq,1401821815,1,0,0,0,0,0,0,550,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,18,0,0,0,0,0,0,churned
c4esgkh8bbodc,1402063072,1,0,0,0,0,0,0,173,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,engaged
c4f602999pli1,1402058177,1,0,0,0,0,0,0,879,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,engaged
c4ftisl9hbf3j,1401841781,1,1,0,1,0,0,0,1801,606,0,477,0,0,0,2,1,0,1,0,0,0,6,1,0,5,0,0,0,15,8,0,4,0,0,0,engaged
c4kdgcd90cogn,1401752474,1,1,0,1,0,1,0,478,316,0,413,0,255,0,1,2,0,1,0,2,0,2,4,0,1,0,3,0,3,6,0,1,0,4,0,engaged
c4n1q6p9gipcg,1401764033,1,0,0,0,0,1,0,97,0,0,0,0,1855,0,1,0,0,0,0,1,0,1,0,0,0,0,3,0,3,0,0,0,0,22,0,engaged
c4sm61t99764t,1401993159,1,0,0,0,0,0,0,92,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
c4tmg3d8pn3mg,1401979634,1,0,0,0,0,0,1,250,0,0,0,0,0,469,1,0,0,0,0,0,2,1,0,0,0,0,0,2,2,0,0,0,0,0,3,engaged
c50mvv19mngus,1402061119,1,0,0,1,1,0,0,86,0,0,0,269,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,4,0,0,0,12,0,0,engaged
c546g518rlehr,1401782616,1,0,0,1,1,0,0,910,0,0,4319,186,0,0,1,0,0,1,1,0,0,5,0,0,6,1,0,0,2,0,0,3,0,0,0,engaged
c54cn0l91seo6,1402164134,1,0,0,0,0,0,0,143,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,churned
c5572b57rgmfs,1401926879,1,0,0,1,0,0,1,49,0,0,16,0,0,0,1,0,0,1,0,0,1,2,0,0,1,0,0,1,3,0,0,1,0,0,0,engaged
c56rm599k8d61,1401816931,1,0,0,0,0,0,0,1035,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,churned
c57bund9fnm33,1401667340,1,1,1,1,1,1,1,6391,4474,7541,4013,6878,1643,2110,7,7,6,7,4,5,8,18,16,10,12,12,6,10,109,66,59,73,74,32,83,engaged
c5htu219p9j90,1402263686,1,1,1,0,0,0,0,18,66,0,0,0,0,0,1,1,1,0,0,0,0,1,2,1,0,0,0,0,1,2,0,0,0,0,0,churned
c5kjr8p931tkk,1402155031,1,0,0,0,1,0,0,0,0,0,0,18,0,0,2,0,0,0,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,churned
c5q9cot9ltli9,1401831874,1,0,0,0,0,1,0,79,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,engaged
c5qa9699mf5ne,1401802362,1,0,1,0,0,0,0,262,0,5,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,7,0,1,0,0,0,0,engaged
c5tc7fd9i3mit,1401682290,1,0,0,0,0,0,0,90,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,churned
c5uu0e18jadqe,1401839743,1,1,1,0,0,1,0,0,0,175,0,0,331,0,3,1,1,0,0,3,0,3,1,2,0,0,7,0,6,0,0,0,0,0,0,engaged
c5vqq5h9j5gl7,1401830487,1,0,0,0,0,0,0,400,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,churned
c603h059jensi,1401743769,1,0,0,0,0,0,0,33,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,engaged
c60qmm58q7sj2,1401895465,1,1,1,1,1,0,1,233,0,2419,598,671,0,7126,1,1,3,1,1,0,3,1,1,4,3,1,0,7,1,0,61,15,0,0,58,engaged
c642jl59k90j3,1401760951,1,0,0,0,0,0,0,86,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,churned
c64dnjl7hotc9,1402174141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
c673hup9he282,1402121714,1,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,churned
c6bl5vl9ghtq1,1401726336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,engaged
c6c2fr59o9tmi,1401686727,1,0,0,0,0,0,0,245,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,engaged
c6cc5jt9lfj7h,1401906823,1,0,0,0,0,1,1,0,0,0,0,0,3,43,2,0,0,0,0,2,1,2,0,0,0,0,2,1,1,1,0,0,0,0,0,engaged
c6dau2p9p2eru,1402050643,1,0,1,1,0,0,0,79,0,2371,1738,0,0,0,1,0,2,1,0,0,0,1,0,4,3,0,0,0,70,28,0,0,0,0,0,engaged
c6eaojp9ou0kn,1401883220,1,1,0,1,1,1,0,216,144,0,29,1274,1865,0,2,1,0,1,1,1,0,2,1,0,2,7,3,0,2,1,0,0,9,7,0,engaged
c6ebe0p9m0ikl,1401790878,1,0,0,0,0,0,1,0,0,0,0,0,0,130,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,churned
c6lvi2d8bg8kn,1401930208,1,0,0,0,0,1,0,949,0,0,0,0,79,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,churned
c6mk2d5965ji8,1401893948,1,0,0,0,0,0,0,826,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,churned
c6rarft8atb0d,1402259315,1,0,0,0,0,0,0,131,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,churned
c6s4oml9m2h7o,1401806251,1,0,0,0,0,0,0,174,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
c6ub3p59ejpaa,1401945492,1,1,1,0,0,0,0,800,0,674,0,0,0,0,1,1,1,0,0,0,0,4,1,2,0,0,0,0,1,0,0,0,0,0,0,engaged
c72vkl1905a9p,1401765800,1,1,1,1,1,1,1,3447,0,8676,232,1976,72,3391,3,2,3,2,1,1,0,14,2,17,2,8,1,6,37,2,84,1,6,0,18,engaged
c7346919i3cd4,1402069335,1,0,0,0,0,0,0,642,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,churned
c749e4d9hsnaq,1402087656,1,0,0,1,0,0,0,396,0,0,498,0,0,0,1,0,0,1,0,0,0,5,0,0,3,0,0,0,13,0,0,51,0,0,0,engaged
c79lt919isn99,1401793378,1,0,0,1,0,0,0,11,0,0,27,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,churned
c7bisid9i0vfh,1401849789,1,0,0,0,0,0,0,113,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,engaged
c7cbpe99h7paj,1401805084,1,0,0,0,0,1,0,0,0,0,0,0,363,0,1,0,0,0,0,2,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,engaged
c7cq3fl8rri2r,1401882935,1,0,0,0,0,0,0,225,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,churned
c7d3pp99cgo4e,1401831195,1,1,0,0,0,0,1,230,210,0,0,0,0,199,4,3,0,0,0,0,2,3,2,0,0,0,0,2,3,0,0,0,0,2,0,engaged
c7d95r19fcphb,1401983399,1,0,0,0,0,1,0,33,0,0,0,0,36,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,churned
c7eb64d9bjcgi,1402144029,1,0,0,0,0,0,0,84,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,engaged
c7fivrt8p4rim,1401831597,1,0,0,0,0,0,0,135,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
c7j8i9t62a0k6,1401728794,1,0,0,0,0,1,0,0,0,0,0,0,1967,0,1,0,0,0,0,1,0,1,0,0,0,0,4,0,61,0,0,0,0,0,0,engaged
c7jqsdd6ccal5,1402120164,1,0,0,0,0,0,0,101,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,churned
c7lniul8tgifg,1401798059,1,0,0,0,0,0,0,975,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,churned
c7m9qhd9dgknq,1402075276,1,0,0,1,1,0,0,601,0,0,148,1592,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,4,0,0,1,18,0,0,churned
c7n5pnd56p1n3,1401963432,1,1,1,0,1,0,0,360,29,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,engaged
c7nin4h9oqamq,1401791807,1,1,1,0,1,0,1,184,56,66,0,56,0,36,2,1,1,0,1,0,1,2,1,1,0,1,0,1,2,0,1,0,1,0,0,engaged
c7pjbat9nnfj2,1401893625,1,1,0,0,0,0,0,0,30,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,churned
c7pno0d9blboo,1401863680,1,0,0,0,0,0,0,161,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,churned
c7rb5o99lqpdb,1401841725,1,0,0,0,0,0,0,271,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,engaged
c7t9dkp8ut1ha,1401770887,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
c7tqcg58cdsfe,1401688571,1,1,0,1,1,0,0,73,17,0,72,42,0,0,2,1,0,2,1,0,0,3,1,0,2,1,0,0,2,1,0,2,2,0,0,engaged
c7v4h2l7ge2a7,1401759041,1,0,0,0,0,1,1,597,0,0,0,0,55,47,4,0,0,0,0,1,3,3,0,0,0,0,1,3,1,0,0,0,0,5,0,engaged
c85tnph9540j7,1401744423,1,0,1,0,0,0,0,63,0,186,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,0,0,engaged
c8a1i4l8rm23c,1401938090,1,0,1,0,0,1,0,544,0,71,0,0,22,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,7,0,0,0,0,1,0,engaged
c8a3q0d8o3p83,1401760877,1,0,0,0,1,0,0,2038,0,0,0,18,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,2,0,0,0,1,0,0,engaged
c8agunp860o1e,1402257402,1,0,1,0,1,0,0,208,0,315,0,103,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,2,0,0,engaged
c8bpvkh96br5k,1401748534,1,0,1,1,0,1,1,1745,0,445,3389,0,0,2232,1,0,1,1,0,1,0,3,0,4,13,0,0,2,43,2,0,2,0,0,0,engaged
c8cde9193kv67,1401694927,1,1,1,0,1,0,0,122,477,86,0,1820,0,0,1,2,1,0,2,0,0,1,3,1,0,3,0,0,2,7,2,0,4,0,0,engaged
c8e0cgl8r3osb,1401894524,1,0,0,0,0,0,0,120,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,engaged
c8f1oih9gsiei,1401901329,1,0,0,0,0,0,0,675,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,17,0,0,0,0,0,0,churned
c8fscqp8pqk7t,1401745816,1,0,0,0,1,0,0,1440,0,0,0,166,0,0,1,0,0,0,1,0,0,3,0,0,0,1,0,0,12,0,0,0,1,0,0,engaged
c8i6i4162n9cd,1402084354,1,0,1,1,0,0,0,209,0,0,193,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,3,0,0,0,churned
c8l2vmh9kqdba,1401903689,1,1,0,1,0,1,1,44,12,0,0,0,71,35,2,1,0,1,0,1,1,2,1,0,1,0,1,1,18,0,0,0,0,8,3,engaged
c8m3cjp8loo5v,1401891156,1,0,0,0,0,1,0,0,0,0,0,0,76,0,3,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,engaged
c8nvcu99hkujt,1402187357,1,0,0,0,0,0,0,156,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,churned
c8oage18t8g20,1401801592,1,0,0,0,0,0,1,0,0,0,0,0,0,1484,1,0,0,0,0,0,1,1,0,0,0,0,0,2,12,0,0,0,0,0,0,engaged
c8p6dth9b63gv,1401732262,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
c8rh8jl9ntsfj,1401708575,1,0,1,0,0,0,0,108,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,engaged
c8skqu19lo9h7,1401818161,1,0,0,0,0,0,1,143,0,0,0,0,0,11,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,engaged
c8srldp9b17mt,1402151476,1,0,1,0,0,1,0,266,0,11,0,0,534,0,2,0,1,0,0,2,0,3,0,1,0,0,2,0,3,0,1,0,0,1,0,engaged
c8vfjg59btc97,1401671081,1,1,1,1,1,0,0,2493,571,963,2217,362,0,0,2,4,3,4,1,0,0,7,4,4,9,2,0,0,8,5,14,12,3,0,0,engaged
c8voonh9g7a9k,1401722018,1,0,0,0,0,1,0,102,0,0,0,0,147,0,2,0,0,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,2,0,engaged
c95405d8qu339,1401694034,1,1,1,1,1,1,0,1754,1421,3221,559,0,1077,0,2,0,2,1,1,1,0,3,2,5,3,1,5,0,2,10,1,0,10,0,0,engaged
c96bdhh8lbmnr,1402018984,1,0,0,0,0,0,0,486,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,churned
c97eroh7m99mi,1402111778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
c983p6p8kvsf2,1401676792,1,0,0,0,0,0,0,413,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,churned
c990ed19f4f6a,1401832576,1,1,0,1,1,1,1,0,224,0,158,314,275,772,1,1,0,1,3,3,2,1,1,0,1,3,3,3,1,1,8,1,12,0,0,engaged
c9b8col8lrd6j,1401898007,1,0,0,0,0,0,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
c9d97j99llju7,1401994444,1,0,0,1,0,0,1,36,0,0,130,0,0,1239,1,0,0,1,0,0,2,1,0,0,1,0,0,5,1,0,0,1,0,0,8,engaged
c9evsl19nt039,1401714961,1,1,1,1,1,0,0,1500,3380,691,253,78,0,0,3,3,4,1,2,0,0,7,7,4,2,2,0,0,11,15,3,1,3,0,0,engaged
c9g8f0l589dfd,1401987878,1,0,0,0,1,0,0,1419,0,0,0,115,0,0,1,0,0,0,1,0,0,3,0,0,0,1,0,0,67,0,0,0,0,0,0,engaged
c9qdt158pctrn,1401805278,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
c9rm1p94vpspm,1402012349,1,0,0,0,0,0,1,126,0,0,0,0,0,101,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,engaged
c9tv94d9l5bi0,1401671903,1,0,0,0,0,0,0,57,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,churned
ca1n7o59llr7l,1401761676,1,0,0,0,0,0,0,39,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,churned
ca2rthd9km51c,1401902394,1,0,0,0,1,0,1,15,0,0,0,1422,0,1654,1,0,0,0,3,0,1,1,0,0,0,3,0,1,2,0,0,0,5,0,1,engaged
ca41c759kouv4,1401846293,1,1,0,1,1,1,1,1,42,0,75,12,0,78,1,2,0,1,1,1,1,1,2,0,1,1,1,2,3,0,0,0,1,0,0,engaged
ca662q59hd5su,1402027837,1,0,0,0,0,0,0,1725,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
ca6vs599aol5o,1402164036,1,0,0,0,0,0,0,299,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
caekr1196ngs5,1402266427,1,1,0,0,0,0,0,169,71,0,0,0,0,0,2,1,0,0,0,0,0,2,1,0,0,0,0,0,2,2,0,0,0,0,0,engaged
